PlayerID,Name,CountryCode,WorldCupYear,Position,Age,BirthYear,Height,Weight,PreferredFoot,MarketValue,OverallRating,Matches,Minutes,Goals,Assists,Saves,CleanSheets,GoalsConceded,PassAccuracy,Tackles,Interceptions,Clearances,Errors,PenaltiesSaved,xG,Shots,ShotsOnTarget,Dribbles,Fouls,YellowCards,RedCards
3129,Vinicius Gomes,ITA,2026,ST,35,1991,175,87,Left,46.7,77,4,334,0.94,0.13,0.0,0.0,0.0,69.5,0.95,2.66,0.77,1.07,0.0,1.19,12.02,7.09,5.64,6.44,0,0
3130,Felipe Pereira,ITA,2026,ST,26,2000,182,83,Left,31.9,88,3,353,0.73,0.56,0.0,0.0,0.0,70.9,2.53,1.97,0.76,1.25,0.5,1.63,9.65,4.67,6.69,7.25,0,0
3131,Felipe Rodrigues,ITA,2026,CDM,24,2002,185,76,Both,19.3,78,2,182,0.27,0.17,0.0,1.31,0.0,85.7,16.31,10.1,12.4,0.44,0.1,0.18,3.04,0.77,1.85,11.41,1,0
3132,Rafael Barbosa,ITA,2026,GK,35,1991,185,92,Right,15.1,76,3,334,0.0,0.0,17.4,1.91,3.77,86.2,0.7,2.61,5.29,0.0,0.6,0.28,0.0,0.0,0.0,0.99,0,0
3133,Marcelo Cardoso,ITA,2026,CB,25,2001,186,70,Left,40.6,82,1,134,0.25,0.08,0.0,1.88,0.0,93.0,5.58,11.26,34.04,0.43,0.1,0.4,4.52,0.74,2.12,8.03,0,0
3134,Lucas Silva,ITA,2026,CDM,23,2003,170,83,Right,46.0,81,4,381,0.21,0.38,0.0,1.09,0.0,88.2,14.8,11.77,7.49,0.66,-0.0,0.52,3.36,0.22,5.79,10.2,0,0
3135,Thiago Lima,ITA,2026,LW,32,1994,179,78,Left,82.9,79,5,485,1.16,1.15,0.0,0.13,0.0,78.3,3.93,4.18,2.02,1.2,-0.4,0.77,12.38,4.22,9.63,3.06,0,0
3136,Ricardo Martins,ITA,2026,CM,23,2003,172,70,Right,24.1,78,5,465,0.32,0.69,0.0,1.04,0.0,83.5,6.18,7.05,7.07,1.18,-0.1,0.64,4.18,1.36,4.24,6.27,1,0
3137,Pedro Santos,ITA,2026,CAM,23,2003,178,74,Right,22.1,75,4,401,1.0,0.97,0.0,0.56,0.0,83.2,4.05,4.75,2.51,1.47,-0.3,0.76,7.38,2.22,15.21,3.7,0,0
3138,Fernando Cavalcanti,ITA,2026,CB,34,1992,179,67,Right,25.1,77,4,352,0.19,0.09,0.0,1.61,0.0,87.1,3.94,8.33,18.26,0.33,-0.3,0.59,6.38,0.88,1.42,7.98,1,0
3139,Ricardo Nascimento,ITA,2026,RB,20,2006,178,79,Right,71.3,94,5,477,0.23,0.65,0.0,2.1,0.0,85.9,10.1,6.27,6.67,0.77,0.2,0.9,4.82,1.91,3.3,2.19,0,0
3140,Vinicius Gomes,ITA,2026,GK,23,2003,183,76,Left,74.4,82,4,404,0.0,0.0,18.57,3.45,4.67,90.4,1.19,2.13,7.73,0.0,0.7,0.31,0.0,0.0,0.0,0.89,0,0
3141,Carlos Cardoso,ITA,2026,RB,35,1991,186,74,Right,33.6,82,4,371,0.22,0.46,0.0,1.24,0.0,89.9,13.1,7.36,12.75,0.51,0.0,0.16,6.77,2.25,4.68,5.37,0,0
3142,Pedro Martins,ITA,2026,GK,36,1990,198,84,Left,23.5,75,3,249,0.0,0.0,17.64,2.02,3.41,86.6,1.43,2.35,5.93,0.0,0.7,-0.18,0.0,0.0,0.0,0.75,0,0
3143,Ricardo Freitas,ITA,2026,CM,22,2004,187,70,Right,15.6,72,4,372,0.21,0.75,0.0,0.76,0.0,87.6,10.61,6.77,5.17,0.73,0.2,0.82,7.91,2.0,6.79,7.39,1,0
3144,Marcelo Gomes,ITA,2026,LB,21,2005,175,86,Left,28.4,96,3,243,0.48,0.61,0.0,3.6,0.0,79.1,12.55,11.61,10.2,0.91,-0.5,0.39,5.02,2.97,3.52,5.5,0,0
3145,Joao Costa,ITA,2026,CB,28,1998,186,75,Both,70.4,76,0,47,0.16,0.08,0.0,2.06,0.0,83.1,4.99,4.97,31.38,0.52,0.5,0.63,4.13,0.94,1.33,8.22,1,0
3146,Leonardo Souza,ITA,2026,CB,28,1998,185,89,Right,96.9,83,4,356,0.23,0.12,0.0,3.36,0.0,85.2,6.83,12.33,30.45,0.6,-0.4,0.29,3.64,0.87,1.7,5.18,1,0
3147,Arthur Mendes,ITA,2026,LB,35,1991,180,73,Right,37.4,81,3,278,0.34,0.39,0.0,1.38,0.0,78.4,11.6,8.34,5.89,0.87,-0.5,0.74,6.18,2.48,7.47,2.57,1,0
3148,Carlos Rocha,ITA,2026,RW,34,1992,178,70,Right,20.1,69,3,274,0.86,0.69,0.0,0.35,0.0,77.4,4.29,5.06,1.88,1.26,0.5,0.48,6.66,4.4,9.69,2.8,0,0
3149,Heitor Mendes,ITA,2026,RW,35,1991,187,83,Right,37.8,83,4,334,0.63,1.04,0.0,0.45,0.0,82.2,4.51,2.05,1.38,1.34,-0.8,0.83,8.43,2.27,10.09,4.8,0,0
3150,Rodrigo Monteiro,ITA,2026,CM,28,1998,190,74,Both,19.7,67,3,259,0.31,0.65,0.0,0.95,0.0,84.0,4.63,9.08,5.53,1.06,-0.2,0.85,7.59,1.38,6.84,6.64,0,0
3151,Lucas Melo,ITA,2026,LW,37,1989,192,66,Right,62.9,76,4,363,0.75,0.81,0.0,0.45,0.0,79.1,1.61,4.69,1.86,1.58,0.1,0.86,5.1,5.75,13.7,5.84,0,0
3152,De Bruyne,BEL,2026,RW,26,2000,174,74,Right,43.6,64,2,235,0.26,0.72,0.0,0.2,0.0,77.8,2.17,4.1,1.85,1.59,0.2,1.15,13.63,3.24,6.85,4.49,0,0
3153,Lukaku,BEL,2026,CM,24,2002,178,77,Left,24.3,69,2,163,0.36,0.5,0.0,0.85,0.0,89.4,3.3,5.32,5.77,0.88,-0.2,0.81,4.36,2.44,6.56,5.95,0,0
3154,Courtois,BEL,2026,GK,33,1993,198,92,Right,57.3,94,3,306,0.0,0.0,16.41,2.73,2.63,83.2,1.14,1.79,4.55,0.0,0.2,-0.0,0.0,0.0,0.0,1.29,0,0
3155,Vertonghen,BEL,2026,CM,26,2000,192,76,Right,37.4,64,5,444,0.5,0.58,0.0,1.3,0.0,92.4,7.15,0.95,6.11,0.93,0.2,0.28,5.53,2.25,7.02,4.1,0,0
3156,Alderweireld,BEL,2026,CB,33,1993,178,78,Left,44.5,73,5,474,0.22,0.09,0.0,1.45,0.0,88.7,4.29,7.42,21.96,0.36,0.5,0.35,3.18,0.83,1.19,7.27,1,0
3157,Hazard,BEL,2026,CB,25,2001,188,74,Left,18.2,83,3,316,0.27,0.14,0.0,2.11,0.0,88.4,4.84,8.87,38.02,0.41,-0.6,0.5,4.77,1.07,1.66,6.89,0,0
3158,Witsel,BEL,2026,CB,26,2000,179,85,Both,49.6,72,4,367,0.13,0.13,0.0,1.33,0.0,88.1,7.5,11.33,13.73,0.67,-0.5,0.02,5.05,1.28,1.44,9.58,1,0
3159,Carrasco,BEL,2026,CB,31,1995,175,89,Right,19.6,69,1,140,0.2,0.09,0.0,1.1,0.0,86.7,7.73,10.09,17.88,0.72,0.9,0.43,4.31,2.1,2.35,5.86,1,0
3160,Tielemans,BEL,2026,RB,24,2002,172,69,Left,71.9,76,3,287,0.28,0.52,0.0,2.0,0.0,83.2,12.25,8.12,12.73,0.31,-0.3,0.37,5.13,2.45,4.8,4.43,0,0
3161,Dendoncker,BEL,2026,CM,34,1992,171,85,Left,32.5,73,3,292,0.31,0.57,0.0,0.59,0.0,83.8,7.89,5.56,6.59,0.22,0.1,0.27,8.67,2.03,8.04,6.41,0,0
3162,Meunier,BEL,2026,LW,35,1991,178,66,Left,104.9,87,4,382,0.38,1.1,0.0,0.52,0.0,83.0,3.67,2.82,2.44,1.83,-0.4,1.52,8.28,4.36,13.0,5.9,0,0
3163,Castagne,BEL,2026,RW,21,2005,179,89,Left,97.5,79,4,347,0.53,1.03,0.0,0.56,0.0,79.1,3.43,4.29,1.7,1.43,0.0,1.1,11.24,4.83,9.13,6.03,0,0
3164,Theate,BEL,2026,GK,30,1996,199,85,Right,17.0,77,4,324,0.0,0.0,21.82,1.58,3.3,79.6,1.12,2.22,2.93,0.0,0.3,0.47,0.0,0.0,0.0,0.97,0,0
3165,Onana,BEL,2026,LB,30,1996,183,66,Left,19.3,87,5,391,0.2,0.65,0.0,2.45,0.0,83.0,8.17,6.92,9.54,0.95,0.0,-0.08,4.97,2.55,4.67,4.21,0,0
3166,Debast,BEL,2026,GK,37,1989,199,93,Right,17.3,69,5,458,0.0,0.0,17.65,1.51,4.27,81.9,0.97,1.75,5.09,0.0,0.4,0.01,0.0,0.0,0.0,1.16,0,0
3167,Openda,BEL,2026,ST,33,1993,181,80,Both,105.1,79,3,312,1.4,0.51,0.0,0.0,0.0,71.9,1.85,2.98,0.83,0.54,-0.2,1.45,7.75,5.45,10.14,9.41,0,0
3168,Lukebakio,BEL,2026,LB,32,1994,194,85,Right,47.1,87,3,267,0.32,0.51,0.0,2.46,0.0,84.8,10.59,12.07,10.81,1.24,-0.1,0.43,5.03,2.02,4.7,6.4,0,0
3169,Bakayoko,BEL,2026,CDM,37,1989,171,82,Left,24.6,70,4,349,0.2,0.27,0.0,0.83,0.0,84.2,11.39,13.4,8.72,0.38,-0.3,0.21,4.41,1.13,3.65,6.93,2,0
3170,Mignolet,BEL,2026,ST,30,1996,172,66,Right,47.6,78,3,224,1.06,0.43,0.0,0.0,0.0,75.0,1.63,4.44,1.19,1.32,0.1,1.58,12.02,5.71,5.57,7.38,0,0
3171,Casteels,BEL,2026,CDM,36,1990,194,83,Right,38.7,86,4,380,0.25,0.4,0.0,1.44,0.0,86.9,8.31,8.52,6.9,0.49,-0.3,0.31,4.75,1.4,3.95,7.09,1,0
3172,Kaminski,BEL,2026,LW,33,1993,170,71,Both,17.0,74,4,310,0.56,0.65,0.0,0.38,0.0,82.3,3.98,2.91,1.81,1.35,0.7,0.78,9.69,4.74,7.99,5.62,0,0
3173,De Ketelaere,BEL,2026,RB,19,2007,179,79,Right,69.9,96,3,280,0.24,0.36,0.0,2.72,0.0,85.1,10.91,9.28,10.1,0.3,-0.0,0.15,5.55,1.84,5.83,6.04,0,0
3174,Mangala,BEL,2026,CAM,30,1996,188,71,Left,90.3,80,0,46,0.65,0.98,0.0,0.47,0.0,85.6,3.63,4.95,1.52,1.53,-0.2,0.99,7.46,3.64,14.12,2.5,0,0
3175,Suarez,URU,2026,RW,20,2006,183,70,Left,67.8,87,5,410,0.98,1.1,0.0,0.87,0.0,77.4,2.16,3.3,1.8,1.21,-0.8,0.99,9.83,1.99,18.41,2.35,0,0
3176,Cavani,URU,2026,LB,25,2001,194,77,Right,65.5,91,3,300,0.22,0.28,0.0,2.76,0.0,83.0,9.25,9.82,14.17,0.86,0.2,0.33,5.89,1.84,7.11,5.61,0,0
3177,Godin,URU,2026,CM,21,2005,179,67,Left,46.8,73,4,357,0.56,0.65,0.0,0.24,0.0,86.0,6.34,5.55,5.55,0.73,0.3,0.5,8.07,2.37,7.98,5.28,1,0
3178,Gimenez,URU,2026,RB,35,1991,181,69,Right,25.7,94,3,262,0.3,0.29,0.0,2.65,0.0,78.5,12.68,5.8,10.01,1.07,0.2,0.29,4.98,1.86,9.63,3.42,1,0
3179,Valverde,URU,2026,CB,29,1997,177,72,Left,45.5,84,5,427,0.25,0.14,0.0,2.24,0.0,91.7,5.16,9.54,44.98,0.32,0.3,0.42,2.62,0.87,1.37,10.13,1,0
3180,Bentancur,URU,2026,ST,32,1994,192,84,Right,60.4,80,3,287,1.09,0.4,0.0,0.0,0.0,73.9,1.47,2.91,1.32,0.91,0.2,1.22,9.69,5.58,9.2,4.39,0,0
3181,Nunez,URU,2026,CM,31,1995,186,89,Right,40.6,69,4,332,0.55,0.55,0.0,0.75,0.0,86.4,5.69,5.5,3.5,0.93,0.0,0.7,7.37,1.73,7.53,6.21,0,0
3182,De Arrascaeta,URU,2026,CB,27,1999,172,83,Right,46.7,82,3,280,0.1,0.1,0.0,2.63,0.0,88.6,7.36,10.28,24.67,0.51,-0.0,0.35,3.6,1.51,2.5,6.28,0,0
3183,Pellistri,URU,2026,CM,23,2003,172,68,Right,25.7,82,2,203,0.45,0.42,0.0,1.23,0.0,86.2,6.21,10.43,3.84,1.0,-0.4,0.68,5.35,2.44,3.41,4.56,0,0
3184,Olivera,URU,2026,GK,21,2005,193,80,Right,27.8,71,3,270,0.0,0.0,8.22,2.26,3.58,81.9,0.98,1.72,2.13,0.0,0.2,0.04,0.0,0.0,0.0,1.3,0,0
3185,Coates,URU,2026,CDM,37,1989,180,89,Right,20.4,71,2,220,0.14,0.31,0.0,0.97,0.0,94.5,11.34,11.05,11.5,0.74,-0.3,-0.15,3.37,0.92,4.33,9.79,1,0
3186,Rochet,URU,2026,CB,36,1990,171,81,Left,45.5,64,4,353,0.16,0.1,0.0,1.25,0.0,92.0,7.23,4.55,25.05,0.45,-0.2,0.6,4.2,0.88,2.24,8.99,1,0
3187,Mele,URU,2026,LW,37,1989,185,82,Left,21.1,86,3,255,0.3,1.15,0.0,0.52,0.0,80.0,2.67,4.36,2.83,1.26,-0.0,1.25,7.27,2.97,18.41,5.05,0,0
3188,Caceres,URU,2026,RB,30,1996,192,68,Right,62.3,74,3,277,0.3,0.36,0.0,1.18,0.0,83.7,6.11,6.93,11.94,0.57,-0.0,0.58,3.4,3.05,7.84,6.66,0,0
3189,Vina,URU,2026,GK,32,1994,197,84,Right,6.2,74,3,319,0.0,0.0,11.37,1.8,3.78,87.3,1.05,1.25,6.11,0.0,1.1,-0.54,0.0,0.0,0.0,1.43,0,0
3190,Torres,URU,2026,ST,35,1991,174,83,Left,129.1,93,3,308,1.6,0.43,0.0,0.0,0.0,71.4,2.17,3.23,1.28,0.74,0.3,1.8,11.56,5.55,7.94,10.72,0,0
3191,Canobbio,URU,2026,CDM,36,1990,184,87,Right,34.4,71,3,250,0.25,0.4,0.0,0.62,0.0,87.4,18.14,15.26,5.77,0.25,0.2,0.38,4.57,1.55,2.75,8.9,1,0
3192,Araujo,URU,2026,GK,32,1994,187,90,Right,21.8,82,5,423,0.0,0.0,9.9,1.41,2.13,89.2,0.95,2.39,7.65,0.0,0.5,0.45,0.0,0.0,0.0,0.92,0,0
3193,Gonzalez,URU,2026,RW,33,1993,173,76,Left,76.7,84,1,106,0.55,0.46,0.0,0.5,0.0,84.0,2.53,4.55,1.88,0.97,0.0,1.34,9.05,5.77,12.31,6.77,0,0
3194,Rodriguez,URU,2026,CAM,27,1999,174,70,Right,93.0,83,4,352,0.43,1.49,0.0,0.42,0.0,88.3,3.02,4.6,2.01,1.51,-0.1,0.62,5.12,3.17,11.85,3.9,0,0
3195,Alvarez,URU,2026,CB,25,2001,172,69,Right,5.8,61,2,224,0.2,0.11,0.0,0.62,0.0,88.1,7.76,10.09,26.02,0.66,-0.0,-0.07,3.92,0.83,0.5,6.41,1,0
3196,Bueno,URU,2026,LB,29,1997,193,65,Right,45.3,80,3,311,0.15,0.65,0.0,1.98,0.0,82.5,9.62,5.22,12.94,0.53,0.1,0.22,6.01,1.73,5.79,6.29,0,0
3197,Lopez,URU,2026,LW,19,2007,172,83,Left,93.5,73,3,244,0.91,0.96,0.0,0.57,0.0,77.2,2.68,4.52,3.24,2.3,-0.4,0.92,5.0,4.76,11.99,2.54,0,0
3198,Modric,CRO,2026,GK,26,2000,191,86,Right,30.8,74,4,353,0.0,0.0,16.99,0.96,3.07,82.7,1.29,2.34,6.56,0.0,1.3,0.16,0.0,0.0,0.0,0.83,0,0
3199,Perisic,CRO,2026,CM,36,1990,191,74,Right,11.7,73,4,383,0.41,0.55,0.0,1.24,0.0,84.7,10.3,2.52,2.85,0.48,0.1,0.54,4.21,2.41,4.79,5.13,1,0
3200,Brozovic,CRO,2026,CM,37,1989,175,88,Left,8.7,72,4,296,0.39,0.84,0.0,1.33,0.0,87.9,6.75,7.83,4.87,0.93,-0.5,0.14,5.84,2.66,4.6,8.74,0,0
3201,Kovacic,CRO,2026,CB,23,2003,170,76,Right,33.9,71,4,405,0.13,0.08,0.0,1.33,0.0,87.6,6.83,10.69,23.12,0.43,-0.2,0.32,4.32,1.38,1.99,4.44,1,0
3202,Livakovic,CRO,2026,CDM,21,2005,187,69,Left,47.2,76,5,452,0.22,0.26,0.0,1.24,0.0,87.1,11.72,12.71,10.41,0.32,-0.4,-0.07,6.12,1.57,4.51,10.71,1,0
3203,Gvardiol,CRO,2026,CM,29,1997,193,81,Right,14.2,75,2,165,0.41,0.29,0.0,0.81,0.0,92.4,8.65,3.29,5.54,1.06,-0.2,0.49,9.23,2.61,7.15,7.53,0,0
3204,Juranovic,CRO,2026,CB,22,2004,178,86,Right,26.4,73,3,233,0.16,0.09,0.0,1.49,0.0,90.8,11.45,8.27,27.8,0.41,0.3,0.08,5.7,0.93,1.76,5.15,0,0
3205,Sosa,CRO,2026,CB,32,1994,178,79,Left,48.3,75,4,351,0.2,0.08,0.0,2.41,0.0,92.5,8.53,7.01,31.73,0.09,0.4,0.12,4.66,1.46,1.12,7.69,0,0
3206,Pasalic,CRO,2026,LB,23,2003,189,86,Right,52.6,74,5,485,0.48,0.48,0.0,2.14,0.0,81.1,13.48,11.35,8.58,0.65,0.2,-0.06,1.55,2.71,6.15,6.86,0,0
3207,Vlasic,CRO,2026,RW,24,2002,191,73,Left,75.1,79,4,386,0.86,0.78,0.0,0.25,0.0,80.3,5.2,5.76,1.69,1.32,-0.6,0.76,12.74,3.41,8.17,7.38,0,0
3208,Petkovic,CRO,2026,LB,28,1998,173,71,Left,68.7,80,1,128,0.26,0.32,0.0,2.5,0.0,82.2,11.51,4.75,12.28,0.87,-0.1,1.01,5.12,2.32,7.37,3.04,1,0
3209,Kramaric,CRO,2026,RB,36,1990,186,73,Both,34.4,82,4,311,0.24,0.86,0.0,2.44,0.0,80.1,10.06,7.1,7.4,0.9,-0.1,0.58,4.65,1.5,4.27,3.68,0,0
3210,Majer,CRO,2026,GK,29,1997,185,77,Right,23.4,77,5,458,0.0,0.0,6.44,1.07,4.38,83.6,0.73,1.71,3.2,0.0,0.2,0.72,0.0,0.0,0.0,0.61,0,0
3211,Sutalo,CRO,2026,ST,20,2006,186,81,Left,97.7,77,6,462,0.74,0.28,0.0,0.0,0.0,72.4,1.61,3.56,1.13,1.05,0.4,1.38,10.22,6.23,6.08,6.65,0,0
3212,Stanisic,CRO,2026,CDM,25,2001,171,67,Right,17.8,73,3,282,0.18,0.41,0.0,1.88,0.0,94.5,9.96,13.46,9.92,0.47,-0.5,0.16,3.91,1.38,2.86,9.8,1,0
3213,Susnjara,CRO,2026,LW,20,2006,189,69,Right,88.5,76,3,240,0.69,1.04,0.0,0.66,0.0,78.2,1.32,6.62,1.35,1.71,-0.2,0.93,4.64,5.41,17.0,6.69,0,0
3214,Labrovic,CRO,2026,RW,20,2006,180,73,Left,16.0,69,5,428,0.52,0.49,0.0,0.48,0.0,79.4,1.5,3.91,1.57,2.14,0.1,0.43,7.69,4.61,10.86,5.79,0,0
3215,Ivusic,CRO,2026,CB,20,2006,194,74,Both,27.8,86,4,373,0.25,0.07,0.0,2.38,0.0,89.8,9.88,13.21,17.57,0.35,0.2,0.31,4.86,1.5,3.11,6.72,0,0
3216,Beljo,CRO,2026,CAM,30,1996,192,69,Left,62.9,82,2,242,0.7,1.14,0.0,0.62,0.0,83.4,2.86,2.41,2.53,0.93,0.0,0.75,5.45,3.18,10.04,3.29,0,0
3217,Baturina,CRO,2026,GK,19,2007,183,90,Right,69.3,80,4,373,0.0,0.0,8.18,2.82,3.27,88.3,1.38,1.91,3.75,0.0,0.2,0.13,0.0,0.0,0.0,1.74,0,0
3218,Sučić,CRO,2026,RB,20,2006,188,82,Both,42.7,79,4,404,0.48,0.63,0.0,1.51,0.0,78.5,10.2,6.41,11.69,0.77,0.2,0.56,4.08,2.73,2.93,5.83,0,0
3219,Bijelod,CRO,2026,ST,22,2004,181,75,Right,31.2,89,4,441,0.87,0.29,0.0,0.0,0.0,75.2,1.32,3.98,1.17,1.04,-0.4,1.88,11.52,6.18,4.12,5.36,0,0
3220,Pjaca,CRO,2026,LW,30,1996,184,67,Right,70.6,91,3,265,0.76,0.77,0.0,0.36,0.0,78.6,2.48,4.19,1.3,1.6,0.2,1.24,10.65,5.46,12.99,4.8,0,0
3221,James,COL,2026,CM,32,1994,178,87,Left,11.4,72,4,395,0.39,0.51,0.0,0.9,0.0,81.1,11.18,7.33,4.77,0.98,0.0,0.54,6.53,2.15,8.72,2.47,1,0
3222,Falcao,COL,2026,RB,28,1998,190,86,Left,70.1,86,6,467,0.25,0.46,0.0,1.84,0.0,86.2,3.3,4.09,11.6,0.81,0.2,0.07,5.28,2.46,7.09,4.58,0,0
3223,Cuadrado,COL,2026,CAM,30,1996,186,80,Right,54.6,89,5,427,0.44,1.24,0.0,0.33,0.0,88.5,3.86,4.71,2.79,0.83,0.1,0.42,9.77,3.71,11.72,3.09,0,0
3224,Ospina,COL,2026,CB,36,1990,171,67,Right,15.4,67,5,476,0.15,0.09,0.0,0.71,0.0,94.8,2.46,5.09,30.81,0.79,0.0,0.11,4.25,1.21,0.93,12.31,0,0
3225,Mina,COL,2026,CDM,27,1999,178,85,Left,42.8,69,1,83,0.22,0.27,0.0,1.04,0.0,92.2,10.55,19.64,2.87,0.92,-0.1,-0.12,5.05,1.07,3.55,5.86,1,0
3226,Sanchez,COL,2026,LB,26,2000,188,84,Right,48.3,88,3,312,0.39,0.59,0.0,2.18,0.0,78.8,7.75,9.38,11.18,0.48,0.2,0.37,3.19,1.29,3.27,4.5,0,0
3227,Diaz,COL,2026,LB,30,1996,175,69,Right,76.3,78,4,338,0.26,0.69,0.0,2.69,0.0,81.0,10.42,8.01,4.49,1.24,-0.2,0.23,6.09,2.62,9.12,3.23,0,0
3228,Quintero,COL,2026,GK,29,1997,189,85,Both,56.9,75,4,392,0.0,0.0,16.88,3.09,2.23,88.2,0.91,1.63,8.22,0.0,0.4,-0.32,0.0,0.0,0.0,0.99,0,0
3229,Borja,COL,2026,CDM,19,2007,190,65,Both,57.2,79,2,183,0.26,0.29,0.0,1.06,0.0,88.2,14.61,9.02,8.19,0.45,0.1,0.33,5.22,1.33,4.65,6.23,1,0
3230,Muriel,COL,2026,GK,24,2002,195,87,Right,35.6,72,5,426,0.0,0.0,14.41,2.38,3.28,84.8,0.42,1.92,5.96,0.0,0.5,-0.51,0.0,0.0,0.0,1.16,0,0
3231,Mojica,COL,2026,CM,30,1996,193,79,Right,33.6,76,4,377,0.68,0.58,0.0,1.3,0.0,86.4,5.68,9.64,5.37,0.7,0.5,0.14,7.53,1.68,5.5,6.46,1,0
3232,Lerma,COL,2026,CB,20,2006,186,88,Left,26.3,67,5,435,0.19,0.1,0.0,1.18,0.0,87.3,5.47,12.24,19.13,0.62,0.2,-0.19,4.51,1.3,1.75,5.93,1,0
3233,Uribe,COL,2026,ST,26,2000,193,73,Right,143.4,82,5,457,0.93,0.22,0.0,0.0,0.0,74.7,1.84,3.35,0.73,1.49,0.2,1.72,5.74,7.02,5.54,7.38,0,0
3234,Moreno,COL,2026,RB,24,2002,187,79,Left,24.4,76,3,276,0.41,0.68,0.0,0.49,0.0,84.1,5.84,6.55,7.94,0.74,-0.2,0.68,7.54,1.87,6.38,5.77,0,0
3235,Duran,COL,2026,CM,34,1992,192,68,Right,29.5,65,3,276,0.39,0.4,0.0,0.85,0.0,93.0,9.81,6.2,5.15,0.89,0.3,0.73,8.53,2.48,7.14,6.52,0,0
3236,Sinisterra,COL,2026,GK,19,2007,195,76,Right,29.4,72,1,114,0.0,0.0,20.57,1.48,2.9,82.5,1.26,2.25,4.74,0.0,0.1,-0.03,0.0,0.0,0.0,1.58,0,0
3237,Asprilla,COL,2026,CB,21,2005,192,75,Right,22.7,76,2,174,0.26,0.11,0.0,1.35,0.0,90.3,8.24,14.64,18.6,0.47,0.2,0.0,5.98,1.1,2.22,5.57,0,0
3238,Montoya,COL,2026,LW,31,1995,174,87,Left,35.4,78,2,250,0.84,0.64,0.0,0.51,0.0,83.4,2.83,3.01,2.15,1.4,-0.2,0.66,9.52,4.98,11.24,5.54,0,0
3239,Vargas,COL,2026,ST,28,1998,173,67,Right,107.7,88,3,240,1.25,0.36,0.0,0.0,0.0,70.3,2.38,2.64,0.91,1.1,0.3,1.16,14.09,5.19,8.78,6.9,0,0
3240,Mosquera,COL,2026,LW,21,2005,187,87,Right,81.0,82,4,401,0.62,0.98,0.0,0.25,0.0,74.2,4.45,3.77,0.96,1.58,0.3,1.02,9.67,3.62,16.58,4.56,0,0
3241,Mejia,COL,2026,RW,24,2002,190,75,Left,54.4,74,4,326,0.26,1.05,0.0,0.71,0.0,73.3,2.61,2.77,1.58,1.54,-0.3,0.5,8.86,4.01,18.88,6.83,0,0
3242,Castano,COL,2026,RW,24,2002,171,66,Right,36.0,84,2,227,0.99,0.82,0.0,0.56,0.0,76.0,2.2,3.7,1.99,1.81,0.3,1.27,14.5,4.4,10.41,3.13,0,0
3243,Arias,COL,2026,CB,32,1994,181,67,Left,20.9,78,3,258,0.23,0.04,0.0,1.72,0.0,87.1,3.77,8.77,15.89,0.76,0.3,0.04,5.37,1.41,2.95,6.45,1,0
3244,Chicharito,MEX,2026,RB,28,1998,182,69,Left,67.0,92,5,389,0.37,0.68,0.0,3.15,0.0,78.4,8.28,2.98,8.03,0.55,0.5,0.01,5.81,2.56,6.79,3.36,0,0
3245,Guardado,MEX,2026,LW,30,1996,188,84,Left,107.9,91,2,179,0.82,0.98,0.0,0.31,0.0,77.4,3.45,1.39,2.95,1.38,0.3,1.12,7.74,0.21,18.97,3.73,0,0
3246,Ochoa,MEX,2026,GK,31,1995,191,88,Right,36.0,91,2,241,0.0,0.0,14.55,2.55,1.04,87.2,1.24,1.71,6.68,0.0,0.6,0.4,0.0,0.0,0.0,1.33,0,0
3247,Lozano,MEX,2026,CB,28,1998,187,87,Both,133.9,99,4,398,0.12,0.07,0.0,3.04,0.0,88.5,5.6,6.56,32.12,0.34,0.0,0.77,3.48,1.04,2.63,9.87,0,0
3248,Herrera,MEX,2026,CDM,22,2004,178,88,Right,15.0,65,4,377,0.02,0.2,0.0,0.71,0.0,85.8,8.6,16.31,7.34,0.21,0.3,0.41,6.04,0.73,3.13,4.0,1,0
3249,Layun,MEX,2026,CB,22,2004,185,83,Left,41.5,93,4,380,0.24,0.14,0.0,3.08,0.0,81.9,12.85,10.84,35.21,0.71,-0.1,0.4,3.71,0.76,2.06,4.47,0,0
3250,Moreno,MEX,2026,CM,21,2005,175,74,Right,41.2,68,4,364,0.34,0.57,0.0,0.82,0.0,84.2,9.41,9.79,5.06,0.82,-0.0,0.44,6.88,1.32,7.54,3.89,0,0
3251,Gallardo,MEX,2026,RB,19,2007,176,89,Left,38.1,77,3,314,0.28,0.47,0.0,0.99,0.0,81.0,14.13,5.97,12.27,1.0,0.1,0.18,4.77,2.68,7.09,5.5,0,0
3252,Alvarez,MEX,2026,CB,36,1990,171,70,Left,14.8,77,4,347,0.19,0.1,0.0,1.77,0.0,89.8,0.0,13.51,24.83,0.49,-0.4,0.12,4.35,1.32,2.15,6.86,1,0
3253,Montes,MEX,2026,CDM,32,1994,173,76,Right,22.3,71,4,359,0.3,0.16,0.0,0.91,0.0,87.5,10.24,7.27,11.42,0.64,0.3,-0.36,4.26,1.55,5.84,11.7,1,0
3254,Sanchez,MEX,2026,CM,26,2000,182,75,Right,15.4,65,5,383,0.36,0.41,0.0,0.72,0.0,83.7,9.15,9.73,5.38,0.93,-0.3,0.05,2.79,1.97,7.8,6.26,0,0
